word	kept	dropped	passes	tier
女手	20	24	20 | 24 | 20	jmdict
女流	24	20	24 | 24 | 20 24	jmdict
女神	20 50	53	20 53 | 20 50 | 20 50	jmdict
女装	42	33	42 | 42 | 33	jmdict
女郎	24	20	24 | 24 | 20 24	jmdict
奴	20	24	20 24 | 20 | 20	jmdict
好守	35	15 33	35 | 35 | 15 33	jmdict
好感度	13 30	19	13 30 | 13 30 | 13 19	jmdict
好成績	13	19	13 | 13 | 13 19	jmdict
好戦	30	13	13 | 30 | 30	jmdict
好打	15	32	15 | 32 | 15	jmdict
好投	15	32	15 32 | 15 | 15	jmdict
好況	13	38	13 | 13 | 13 38	jmdict
好球	10	19	10 | 10 | 19	jmdict
如来	20	33	20 33 | 20 | 20	jmdict
妊婦	20	56	20 | 20 56 | 20	jmdict
妊産婦	20	56 57	20 | 20 56 57 | 20	jmdict
妙手	24	30	24 | 24 30 | 24	jmdict
妙技	32	30	32 | 30 32 | 32	jmdict
妙薬	45	40	45 | 40 | 45	jmdict
妥結	15 35	34	15 34 | 35 | 15 35	jmdict
始末	30	15 37 38	30 37 | 15 30 | 30 38	corpus
始業	15	16 38	15 16 | 15 | 38	jmdict
始球式	33	35	33 35 | 33 | 33	jmdict
始発	16	15	15 16 | 16 | 16	jmdict
始祖	20	21	20 | 20 | 20 21	jmdict
姓	20	31	20 | 20 | 20 31	jmdict
姓名	31	20	31 | 31 | 20 31	jmdict
委	34 35	15	34 35 | 34 35 | 15 34	corpus
委任	34 35	36	34 35 | 34 36 | 34 35	corpus
委任状	31	34	31 | 31 | 31 34	jmdict
委員	24	27	24 | 24 27 | 24	corpus
委員長	24	27	24 | 24 | 24 27	corpus
委嘱	34 36	35	34 36 | 34 35 | 34 36	jmdict
委譲	15 34	35 37	15 35 | 34 37 | 15 34	corpus
姦通	35	15 34	35 | 15 34 | 35	jmdict
姫	20	25	20 | 20 25 | 20	jmdict
姿勢	13 18	30	13 18 | 13 18 | 18 30	corpus
威	14	30	14 | 14 | 14 30	corpus
威信	13 34	30	13 30 | 13 34 | 13 34	jmdict
威嚇	35	30 31	30 35 | 35 | 31	jmdict
威圧	14 30	36	14 30 | 14 30 | 30 36	jmdict
婆	20	21	20 | 20 | 20 21	jmdict
婚儀	33	21	21 33 | 33 | 33	jmdict
婚姻	33 34	35	33 34 | 33 35 | 33 34	jmdict
婚約者	22	20 21	22 | 20 22 | 21 22	jmdict
婦人科	27	38	27 | 27 | 27 38	jmdict
婦女	20	23	20 | 20 | 20 23	jmdict
媒体	31 40	38	31 40 | 31 40 | 31 38	corpus
嫁ぎ先	17 26	21	17 26 | 17 26 | 21 26	jmdict
嫁入り	21 33	35	21 33 | 21 35 | 21 33	jmdict
嫌疑	30	10 34	10 30 | 34 | 30	jmdict
嫡出	34	21	21 34 | 34 | 34	jmdict
嫡子	21	20	20 21 | 21 | 21	jmdict
子供心	30	20	30 | 30 | 20 30	jmdict
子孫	21	20	20 21 | 21 | 21	jmdict
子宝	21 57	34	21 34 | 57 | 21 57	jmdict
子方	24	25	25 | 24 | 24	corpus
子細	10	19	10 19 | 10 | 10	jmdict
子飼い	20 22	25	20 25 | 22 | 20 22	jmdict
字形	18	31	18 | 18 31 | 18	jmdict
字数	19	31	19 | 19 31 | 19	jmdict
存否	10	12 13	10 12 | 10 13 | 10	jmdict
存在感	13	14 19	13 14 | 13 | 13 19	corpus
存廃	10 34	15	10 34 | 10 34 | 10 15	jmdict
存続	15	57	15 | 15 57 | 15	corpus
孝行	34	33 35	34 | 34 35 | 33 34	jmdict
孟子	20	23	20 | 20 | 20 23	jmdict
季刊	32	16 31	32 | 31 32 | 16 32	jmdict
季語	31 33	32	31 33 | 31 33 | 32	jmdict
孤	13	20	13 | 13 | 20	corpus
孤児	20	21	20 21 | 20 | 20	jmdict
孤島	17	26 47 50	17 47 | 17 26 | 17 50	jmdict
孤立	12 17	13	12 17 | 12 17 | 12 13	corpus
孤軍奮闘	10	30	10 | 10 | 30	jmdict
孤高	13	30	13 | 13 30 | 13	jmdict
学び	30	33	30 | 30 | 30 33	jmdict
学内	17	26 27 44	17 | 17 27 | 26 44	jmdict
学卒	24	33	24 | 24 33 | 24	jmdict
学問	32	33	32 33 | 32 | 32	corpus
学士	24	34	24 34 | 24 | 24	jmdict
学士院	27	32	27 | 27 32 | 27	jmdict
学年	19 33	16	19 33 | 16 33 | 19	jmdict
学校名	27	31	31 | 27 | 27	jmdict
学派	27	30	27 | 27 30 | 27	jmdict
学生	24	20	20 24 | 24 | 24	corpus
学用品	40	45	40 | 40 | 40 45	jmdict
学科	32 33	27 38	32 38 | 27 33 | 32 33	jmdict
学級	27	33	27 | 27 33 | 27	jmdict
学課	38	27 33	38 | 33 | 27 38	jmdict
学長	24	27	24 | 24 27 | 24	jmdict
学際	38	27 32	32 38 | 27 38 | 38	jmdict
学齢	16 33	19 20	19 33 | 16 33 | 16 20	jmdict
孫子	21	20	21 | 20 | 21	jmdict
宅地	47	40	40 47 | 47 | 47	jmdict
宅急便	38	45	38 | 38 45 | 38	jmdict
宅配	37	38	37 38 | 37 | 37	corpus
宅配便	38	45	38 45 | 38 | 38	jmdict
宇宙通信	31 38	52	31 52 | 31 38 | 31 38	jmdict
宇宙開発事業団	27	38	27 | 27 38 | 27	jmdict
守	25 36	24	25 36 | 25 36 | 24 36	corpus
守り	30 34	36	30 36 | 30 34 | 30 34	corpus
守り神	53	20	20 53 | 53 | 53	jmdict
守備	30 34	36	30 34 | 30 34 | 34 36	corpus
守護神	53	20 30	20 30 | 53 | 53	jmdict
安らか	13	30	13 | 13 30 | 13	jmdict
安住	33	30	30 | 33 | 33	jmdict
安価	19	13	13 19 | 19 | 19	corpus
安保	36	34	34 36 | 36 | 36	jmdict
安値	37	19	19 37 | 37 | 37	jmdict
安全ピン	45	40	40 45 | 45 | 45	jmdict
安否	13	10 57	10 13 | 13 | 13 57	jmdict
安定化	15	13	13 15 | 15 | 15	corpus
安打		10 15 33	15 | 10 | 33	jmdict
安楽	30 33	13	30 33 | 13 30 | 30 33	jmdict
安直	13	30	13 | 30 | 13	jmdict
安眠	30 57	33	33 | 30 57 | 30 57	jmdict
安置	15	57	57 | 15 | 15	jmdict
完	15	10	15 | 15 | 10 15	corpus
完全	13	19	13 | 13 19 | 13	corpus
完全性	13	19 34	13 34 | 13 19 | 13	corpus
完全試合	10	33 38	10 | 10 33 | 38	jmdict
完投	15	38	15 | 15 38 | 15	jmdict
完敗	10	13 15	10 15 | 10 | 13	jmdict
完熟	13	15 18	13 | 13 15 | 13 18	jmdict
宗	11	33	11 | 33 | 11	jmdict
宗主国	26	36	26 36 | 26 | 26	jmdict
宗家	21 27	33	21 27 | 21 27 | 21 33	jmdict
宗旨	33	30	33 | 30 33 | 33	jmdict
官	25 36	24	25 36 | 25 | 24 36	corpus
官報	31	36	31 | 31 36 | 31	jmdict
官房	27	36	27 | 27 | 27 36	jmdict
官業	38	36	38 | 36 38 | 38	jmdict
官民	25 26	27	25 26 | 25 26 | 25 27	corpus
官界	36	26 27	27 36 | 36 | 26 36	jmdict
官職	25 36	24 34	25 34 | 24 36 | 25 36	jmdict
官製	36	25	36 | 36 | 25 36	jmdict
官軍	36	25 27	27 36 | 36 | 25 36	jmdict
官邸	44	27	44 | 27 44 | 44	jmdict
宙乗り	15	32 33	32 33 | 15 | 15	jmdict
宙吊り	18	15	18 | 18 | 15 18	jmdict
定まり	10 13	15	10 13 | 13 15 | 10 13	corpus
定め	34 36	10 30	30 36 | 10 34 | 34 36	corpus
定休	16	38	16 | 16 | 16 38	jmdict
定席	17	40 44	17 44 | 17 40 | 17	jmdict
定年	16 34	33	16 34 | 16 34 | 16 33	jmdict
定式	10 30	11	10 30 | 10 30 | 11 30	jmdict
定形	18	19	18 | 18 | 18 19	jmdict
定性	30	10 19	10 19 | 30 | 30	corpus
定期	16	15	16 | 16 | 15	corpus
定期船	45	38	45 | 45 | 38 45	jmdict
定本	32	40	32 | 32 40 | 32	jmdict
定温	13 50	19	13 50 | 13 | 19 50	corpus
定率	19	37	19 | 19 | 19 37	jmdict
定番	11	13 40	11 40 | 11 | 11 13	corpus
定石	30	33	30 | 30 33 | 30	corpus
定義	10	30 31	10 30 | 10 | 10 31	corpus
定職	38	24	38 | 38 | 24 38	jmdict
定評	13	10	13 | 10 13 | 13	corpus
定説	10 30	31	10 31 | 10 30 | 10 30	jmdict
定論	10	31	10 | 10 31 | 10	corpus
宝	40	37	40 | 37 40 | 40	corpus
宝くじ	37	40	37 | 37 | 37 40	jmdict
宝刀	40	45	40 | 40 45 | 40	jmdict
宝庫	40	10 17 44	40 | 17 40 | 10 44	corpus
宝石	40	51	40 | 40 51 | 40	jmdict
実	10	40 54	10 | 40 54 | 10	corpus
実り	15 54	57	15 54 | 15 54 | 15 57	jmdict
実世界	17 50	10	10 50 | 17 50 | 17	corpus
実例	11	10	11 | 10 11 | 11	corpus
実働	15 38	19	15 19 | 38 | 15 38	jmdict
実刑	34	36	34 | 34 | 34 36	corpus
実勢	13 37	19	13 37 | 13 37 | 13 19	jmdict
実地	17 30	16	16 30 | 17 30 | 17 30	corpus
実害	10	15	10 | 10 | 10 15	corpus
実戦		10 15 33 36 38	10 33 | 36 | 15 38	corpus
実数	19	51	19 | 19 | 19 51	jmdict
実施	15	38	15 38 | 15 | 15	corpus
実演	31 32	35	32 35 | 31 32 | 31 32	corpus
実現可能性	13	10 19	13 | 10 13 | 13 19	corpus
実用性	13	30	13 | 13 30 | 13	corpus
実用新案	34	32	32 34 | 34 | 34	jmdict
実績	10	13 37	10 37 | 10 | 10 13	corpus
実習	33	32	33 | 32 33 | 33	corpus
実話	10 31	33	10 31 | 10 31 | 10 33	jmdict
実践	30	32 33	30 32 | 30 | 30 33	corpus
実際	10	13	10 13 | 10 | 10	corpus
客分	22	20 25	20 25 | 22 | 22	corpus
客員	24	25	24 | 24 | 24 25	jmdict
客席	44	17	44 | 17 44 | 44	jmdict
客用	40	13	13 | 40 | 40	jmdict
客足	15 19	37	15 19 | 15 37 | 15 19	jmdict
宣告	31	34 36	31 34 | 31 36 | 31	jmdict
宣教	31 36	32	31 36 | 31 32 | 31 36	jmdict
宣教師	24	33	24 | 24 | 24 33	jmdict
室温	19 50	16	19 50 | 16 50 | 19 50	jmdict
室長	24	36	24 36 | 24 | 24	jmdict
宮中	26 44	17	17 44 | 26 44 | 26 44	jmdict
宮廷	25	26 27 36	25 36 | 25 26 | 25 27	jmdict
害悪	13	10	13 | 13 | 10 13	jmdict
家中	44	17 20 21 25	21 25 | 17 44 | 20 44	jmdict
家主	24	20 25	20 25 | 24 | 24	corpus
家出	15	33	15 | 15 33 | 15	jmdict
家名	21 33	20	21 33 | 21 33 | 20 33	jmdict
家庭	33	20 44	20 33 | 33 44 | 33	corpus
家庭内	17 33	21	17 | 17 33 | 21 33	jmdict
家庭内暴力	15 35	33	15 35 | 15 33 | 15 35	jmdict
家庭科	33	32	33 | 33 | 32 33	jmdict
家庭裁判所	27	36	27 | 27 | 27 36	jmdict
家政学	32	33	32 | 32 33 | 32	jmdict
家柄	33	20 21	33 | 20 33 | 21 33	jmdict
家父	21	25	21 | 21 25 | 21	jmdict
家督	21 34	25	21 34 | 21 34 | 25 34	jmdict
家筋	21 33	25	21 33 | 21 25 | 21 33	jmdict
家紋	33	40	33 | 33 | 33 40	jmdict
家臣	25	24	24 25 | 25 | 25	jmdict
家計簿	37 40	33	33 40 | 37 40 | 37 40	jmdict
家長	21 25	20	21 25 | 20 21 | 21 25	jmdict
容	10	18	10 | 18 | 10	corpus
容姿	18	56	18 | 18 | 18 56	jmdict
容態	13 57	56	13 57 | 13 56 | 13 57	jmdict
容易さ	13	19	13 19 | 13 | 13	corpus
容疑者	20	24 36	20 24 | 20 | 20 36	corpus
容認	30 34	35	34 35 | 30 34 | 30 34	jmdict
宿主	53	20 24	53 | 20 53 | 24	jmdict
宿命	10	13 30 57	10 13 | 10 57 | 10 30	jmdict
宿場	26 44	47	26 44 | 26 44 | 44 47	jmdict
宿泊	33	38 44	33 44 | 33 | 33 38	corpus
宿直	38	33	38 | 38 | 33	jmdict
宿題	34	33	34 | 34 | 33	corpus
宿駅	44 47	26	44 47 | 44 47 | 26 44	jmdict
寂	13	30	13 | 13 30 | 13	jmdict
寄せ	15	35	35 | 15 | 15	jmdict
寄せ集め	11 40	10	11 40 | 10 40 | 11	corpus
寄り合い	35	27	35 | 27 35 | 35	jmdict
寄り合い所帯	27	33	27 33 | 27 | 27	jmdict
寄与	15	30	15 30 | 15 | 15	corpus
寄席	32 44	27	32 44 | 27 32 44 | 32 44	jmdict
寄生	15 55	53	15 55 | 15 55 | 15 53	corpus
寄稿者	24	31	24 | 24 | 24 31	corpus
寄託	37	34	37 | 37 | 34 37	jmdict
寄贈	37	15	15 37 | 37 | 37	jmdict
密	13	30	13 | 13 30 | 13	corpus
密入国	15	26	15 26 | 15 | 15	jmdict
密室	44	17	44 | 44 | 17 44	jmdict
密林	47 54	50	47 54 | 50 54 | 47 54	jmdict
密漁	38	15 37 55	37 55 | 15 38 | 38	jmdict
密生	15	54	15 | 15 | 15 54	jmdict
密着	15	35	15 | 15 | 15 35	jmdict
密約	31 34	35	31 34 | 31 34 | 34 35	jmdict
密航	15	35	15 | 15 | 15 35	jmdict
密輸	37	15 38	37 | 15 37 | 37 38	corpus
密輸入	37	38	37 38 | 37 | 37	jmdict
密輸出	37	15 38	37 | 37 38 | 15 37	jmdict
密集	13 19	12	13 19 | 13 19 | 12 19	jmdict
富士山	17 50	52	17 50 | 17 52 | 50	jmdict
富者	20	37	20 37 | 20 | 20	jmdict
富裕	13 37	19	13 37 | 13 19 | 13 37	jmdict
富貴	37	13	37 | 13 37 | 37	jmdict
寒	50	16	16 50 | 50 | 50	jmdict
寒冷前線	50	52	50 | 50 52 | 50	jmdict
寒暖	50	13	50 | 13 50 | 50	jmdict
寓意	31 32	10 30	10 32 | 30 31 | 31 32	jmdict
寓話	32	33	32 | 32 | 32 33	corpus
寛容	30	13 34	30 34 | 30 | 13	jmdict
寝	33	15	33 | 33 | 15	jmdict
寝つき	15	13 30 33	15 33 | 15 30 | 13	jmdict
寝具	40	42	40 | 40 42 | 40	jmdict
寝冷え	57	50	57 | 50 | 57	jmdict
寝台	40 45	44	40 44 | 40 45 | 40 45	jmdict
寝坊	15	33	15 | 15 | 15 33	jmdict
寝技	33	35	33 | 35 | 33	jmdict
寝泊まり	33	15	33 | 33 | 15 33	jmdict
寝言	31	56	31 | 31 56 | 31	jmdict
寝起き	15	16 33	16 | 15 33 | 15	jmdict
寡作	32	13	32 | 32 | 13 32	jmdict
寡黙	30	13	30 | 30 | 13 30	jmdict
審	36	24	36 | 36 | 24	corpus
審査	30 34	36	30 36 | 30 34 | 30 34	corpus
審議	31 36	30 35	30 36 | 31 36 | 31 35	corpus
寺	44	33	44 | 33 44 | 44	jmdict
寺院	44	33	44 | 33 44 | 44	jmdict
対	35	10	35 | 35 | 10 35	corpus
対人	22 35	20	22 | 20 35 | 22 35	jmdict
対内	26	25 36	26 | 25 36 | 26	jmdict
対処	30	34	30 34 | 30 | 30	corpus
対向	17	15 35	17 35 | 17 | 15 17	corpus
対局	35	32	35 | 35 | 32 35	jmdict
対峙	35	15	35 | 15 35 | 35	jmdict
対抗	30 36	15	30 36 | 30 36 | 15 30	corpus
対校	27 33	35	27 33 | 27 33 | 35	jmdict
対案	10	30	10 | 10 30 | 10	jmdict
対比	10	30	10 30 | 10 | 10	corpus
対流	50	15	50 | 50 | 15 50	jmdict
対照	10	13	10 13 | 10 | 10	jmdict
対称	13	10 18	13 | 13 18 | 10 13	corpus
対論	31	35	31 35 | 31 | 31	jmdict
対象	10	17 40	10 | 10 40 | 10 17	corpus
寿	33	16 32	32 33 | 33 | 16 33	jmdict
封じ手	30	32	30 32 | 30 | 30	jmdict
封建	33 36	25	33 36 | 33 36 | 25 33	jmdict
封鎖	36	15	36 | 15 36 | 36	jmdict
専守防衛	36	30	36 | 30 36 | 36	jmdict
専属	34	25	25 34 | 34 | 34	jmdict
専従	24	38	24 | 24 38 | 24	jmdict
専攻	32 33	38	33 | 32 33 | 32 38	jmdict
専有	34	37	34 | 34 37 | 34	corpus
専業	38	24	38 | 38 | 24 38	jmdict
専科	11	27	27 | 11 | 11	jmdict
専門化	15	11	11 15 | 15 | 15	corpus
専門店	27 38	44	27 38 | 38 44 | 27 38	jmdict
射的	33	40	40 | 33 | 33	corpus
射程	19	14	19 | 19 | 14 19	jmdict
射精	15 57	56	57 | 15 56 | 15 57	jmdict
将	24	20 36	24 36 | 20 24 | 24	corpus
将来像	13 18	10	13 18 | 10 13 | 13 18	jmdict
将棋	33	32	33 | 33 | 32	jmdict
将軍家	21	25 27	25 27 | 21 | 21	jmdict
尋問	31 35	36	31 35 | 31 35 | 31 36	jmdict
導き	30	15 35	30 | 15 30 | 30 35	jmdict
導入部	32	17	32 | 32 | 17	jmdict
小ネタ	10	32	10 | 10 | 10 32	jmdict
小作	24	47	24 47 | 24 | 24	jmdict
小児科	27	38	27 | 27 38 | 27	jmdict
小兵	24	19 20	24 | 20 24 | 19	jmdict
小冊子	31 40	32	32 40 | 31 40 | 31 40	jmdict
小出し	15	19	15 | 15 | 19	jmdict
小刀	45	40	45 | 40 45 | 45	jmdict
小分け	19	15 37	15 37 | 19 | 19	jmdict
小切手	37	40	37 | 37 40 | 37	jmdict
小判	37	40 51	37 | 37 51 | 37 40	jmdict
小唄	32	31	32 | 31 32 | 32	jmdict
小回り	15	19	15 | 15 | 15 19	jmdict
小型	19	18	18 19 | 19 | 19	corpus
小売り店	38	27	27 38 | 38 | 38	jmdict
小学	27	33	27 | 27 | 27 33	jmdict
小学生	20	24	20 | 20 | 20 24	jmdict
小山	17	26	17 | 17 | 26	jmdict
小島	17	47 50	17 | 17 50 | 17 47	jmdict
小市民	20	24	20 | 20 24 | 20	jmdict
小手	42	45 56	42 56 | 42 45 | 42	jmdict
小手投げ	32	15 33	15 | 32 33 | 32	jmdict
小文字	31	18	18 31 | 31 | 31	corpus
小槌	45	40	45 | 45 | 40 45	jmdict
小異	11	13 19	11 | 13 | 11 19	jmdict
小豆	43	54	43 54 | 43 | 43	jmdict
小路	17	44 47	17 47 | 17 | 17 44	jmdict
小道具	40 45	32	40 45 | 32 40 | 40 45	jmdict
小食	33	13	33 | 13 | 33	jmdict
小骨	56	40 41 53	41 56 | 40 56 | 53 56	jmdict
小麦	54	43	43 54 | 54 | 54	jmdict
少佐	24	36	24 | 24 36 | 24	jmdict
少将	24	36	24 | 24 | 24 36	jmdict
少尉	24	25	24 | 24 | 24 25	jmdict
少数	19	20	19 | 19 | 19 20	corpus
少数意見	30	31	30 | 30 | 30 31	jmdict
少数派	11	19 22	11 19 | 11 | 11 22	corpus
尤も	13	10	10 | 13 | 13	jmdict
就任	15	25 34 36	15 36 | 15 34 | 15 25	corpus
就役	15	38	15 | 15 38 | 15	jmdict
就職	38	15	15 38 | 38 | 38	jmdict
就航	15	38	15 | 15 38 | 15	jmdict
尺	19	45	19 | 19 45 | 19	corpus
尼	24	20	24 | 24 | 20 24	jmdict
尽力	15	30	15 | 15 | 30	jmdict
尾翼	45	56	45 | 45 56 | 45	jmdict
局番	31	45	31 45 | 31 | 31	jmdict
局面	10 13	16	10 16 | 10 13 | 10 13	corpus
居	17	44	44 | 17 | 17	corpus
居候	24	20	24 | 24 | 20	jmdict
居士	24 33	20	20 33 | 24 33 | 24	jmdict
居留	17	33	17 | 17 | 17 33	jmdict
居留民	20	23	20 | 20 23 | 20	jmdict
居酒屋	44	38	38 44 | 44 | 44	jmdict
屈強	13	18	13 | 13 18 | 13	jmdict
屈折	15 18	50	15 50 | 15 18 | 15 18	jmdict
届	31	15	31 | 15 31 | 31	corpus
屋	44	24	44 | 24 44 | 44	corpus
屋台骨		14 27 44 56	44 | 14 | 27 56	jmdict
展示	32	35 38	32 | 32 35 | 32 38	jmdict
展観	32	35	32 | 32 | 32 35	jmdict
展開	15	17 38	15 38 | 15 17 | 15	corpus
属		11 15 27 53	15 | 53 | 11 27	corpus
属国	26	36	26 | 26 | 26 36	corpus
層	19	11 17	17 | 11 19 | 19	corpus
層化		11 15 27	27 | 15 | 11	corpus
層群	50	51	50 | 50 | 50 51	jmdict
履歴	10 31	16 40	31 40 | 10 16 | 10 31	corpus
山元	26	17 38	17 | 26 38 | 26	jmdict
山地	47	17 50	47 | 17 50 | 47	jmdict
山家	44	47	44 | 44 | 44 47	jmdict
山岳	50	17	50 | 17 50 | 50	jmdict
山水	32 50	54	32 | 50 54 | 32 50	jmdict
山肌	50	17	50 | 17 50 | 50	jmdict
山脈	50	52	50 | 50 | 50 52	jmdict
山葵	43	54	43 54 | 43 | 43	jmdict
山路	17	47	17 | 17 | 17 47	jmdict
山野	17 47	50	47 50 | 17 47 | 17 47	jmdict
山開き	33	15	33 | 33 | 15 33	jmdict
山間	17	47 50	17 47 | 17 | 17 50	jmdict
岩	51	50	51 | 50 51 | 51	jmdict
岩壁	50	17 44	44 50 | 50 | 17 50	jmdict
岩屋	44	17	17 44 | 44 | 44	jmdict
岩山	50	52	50 52 | 50 | 50	jmdict
岩間	17	47 50	17 50 | 17 | 17 47	jmdict
岬	17	50	17 50 | 17 | 17	jmdict
岳	50	52	50 52 | 50 | 50	jmdict
岸	17	50	17 | 17 | 17 50	corpus
岸壁	17 44	47	17 44 | 17 44 | 44 47	jmdict
島	17 26	50	17 26 | 17 50 | 17 26	jmdict
峻別	15	11 30	30 | 11 15 | 15	jmdict
崩れ	15	13	15 | 13 15 | 15	corpus
川下	17	47	17 47 | 17 | 17	jmdict
川尻	17	50	17 50 | 17 | 17	jmdict
川幅	19	17 50	19 50 | 19 | 17 19	jmdict
川流れ	33	15	33 | 33 | 15	jmdict
州立	26	27	26 27 | 26 | 26	corpus
巡	15	17	15 | 15 17 | 15	corpus
巡演	32	15	32 | 32 | 15 32	jmdict
巡礼	33 35	15	33 35 | 33 35 | 15 33	jmdict
巣	44 55	53	44 55 | 44 53 | 44 55	jmdict
巣立ち	15	21 57	15 | 15 21 | 15 57	jmdict
工作	15 38	32	15 38 | 32 38 | 15 38	corpus
工作員	24	36	24 36 | 24 | 24	corpus
工場	27 44	38	27 44 | 27 44 | 38 44	corpus
工学	32 38	33	32 33 | 32 38 | 32 38	corpus
工房	44	27 38	38 44 | 27 44 | 44	jmdict
工科	27 38	33	33 | 27 38 | 27 38	corpus
工程	38	15 30	38 | 15 38 | 30 38	corpus
工芸	32	33	32 | 32 | 32 33	jmdict
左	17	18	17 18 | 17 | 17	corpus
左党	24	20	24 | 24 | 20	jmdict
左利き	20	56	56 | 20 | 20	jmdict
左前	13 18	37	13 18 | 13 18 | 13 37	jmdict
左四つ	18	33	18 | 33 | 18	jmdict
左岸	17	50	17 50 | 17 | 17	jmdict
左翼	36	23 25	23 | 36 | 25 36	corpus
左舷	17	45	17 | 17 | 17 45	jmdict
巧み	30	13	30 | 30 | 13	jmdict
巧妙	13	18	13 | 13 18 | 13	corpus
巧者	24	20	20 24 | 24 | 24	jmdict
巨悪	10	36	10 | 10 36 | 10	jmdict
巨星	52	20	52 | 20 52 | 52	jmdict
差		15 19 34	15 | 19 | 34	corpus
差し込み	15	45	15 | 15 45 | 15	corpus
差出人	20	31	20 | 20 31 | 20	jmdict
差別	34 36	35	35 36 | 34 36 | 34 36	corpus
差押え	34 36	37	36 | 34 36 | 34 36 37	corpus
差異	10 19	13	10 13 | 10 19 | 10 19	corpus
巳	16	52 55	16 52 | 16 | 16 55	jmdict
巻き	18	15 19	15 18 | 18 19 | 18	corpus
巻頭	17	32	32 | 17 | 17	jmdict
市会	27	36	27 | 27 | 27 36	jmdict
市内	17	26	17 | 17 26 | 17	jmdict
市制	36	26	36 | 36 | 26 36	jmdict
市営地下鉄	45	27 38	45 | 27 45 | 38 45	jmdict
市場占有率	19 37	38	19 38 | 19 37 | 19 37	jmdict
市場調査	38	30 31	38 | 31 38 | 30 38	jmdict
市役所	27	44	27 44 | 27 | 27	jmdict
市街	26 47	17	17 26 | 26 47 | 26 47	jmdict
市街地	26	17 47	26 47 | 17 26 | 26	jmdict
市長	24	36	24 | 24 | 24 36	corpus
布施	37	33 35	33 37 | 35 37 | 37	jmdict
布陣	17	36	17 | 17 | 17 36	jmdict
帆	45	40	45 | 45 | 40 45	jmdict
希少	19	13	19 | 13 19 | 19	jmdict
師	24	20	24 | 24 | 20 24	corpus
帯封	40	42	40 42 | 40 | 40	jmdict
帰り	15 16	17	15 16 | 15 16 | 15 17	jmdict
帰京	15	17	15 | 15 17 | 15	jmdict
帰任	15 24	38	15 38 | 15 24 | 15 24	jmdict
帰休	15	16 38	15 38 | 15 | 16	jmdict
帰依	30 35	33	30 | 33 35 | 30 35	jmdict
帰化	15 23	36	15 23 | 23 36 | 15 23	jmdict
帰省	15	35	15 | 15 | 15 35	jmdict
帰結	10	15	10 | 10 15 | 10	jmdict
帰途	17	16	17 | 16 17 | 17	jmdict
帰還	15	17	15 | 15 | 15 17	jmdict
常	13	16	13 | 13 | 16	corpus
常任	24	34	34 | 24 | 24	jmdict
常備		15 34 40	15 | 40 | 34	jmdict
常務	24	27	24 27 | 24 | 24	jmdict
常勤	38	24 34	24 34 | 38 | 38	jmdict
常套	30	10 11 13	13 | 11 30 | 10 30	corpus
常用	33	15	33 | 15 | 33	jmdict
常習	33	10	33 | 10 33 | 33	jmdict
常設	27	10 15	10 15 | 27 | 27	jmdict
常軌	13	30	30 | 13 | 13	jmdict
常道	30	33	30 | 30 33 | 30	jmdict
常食	43	33	43 | 43 | 33 43	jmdict
常駐	15	12	15 | 15 | 12 15	corpus
幅	19	18	19 | 18 19 | 19	corpus
幕	16 32	18	16 | 18 32 | 16 32	corpus
幕の内	43	33	43 | 43 | 33 43	jmdict
幕僚	24	36	24 | 24 36 | 24	jmdict
幕間	16	32	16 | 16 | 16 32	jmdict
幟	40	45	40 45 | 40 | 40	jmdict
干拓	47	15	47 | 47 | 15 47	jmdict
干支	16	33	16 | 16 | 16 33	jmdict
干満	50	15	50 | 50 | 15 50	jmdict
平	13	17 18	13 | 17 | 13 18	corpus
平原	17 50	47	17 50 | 17 47 | 17 50	jmdict
平和	13	36	13 | 13 | 13 36	jmdict
平安	13 16	33	13 16 | 13 16 | 13 33	jmdict
平家	23 26	33	23 26 | 23 26 | 23 33	jmdict
平家物語	32	33	32 | 32 33 | 32	jmdict
平成	16	33	16 33 | 16 | 16	jmdict
平明	13	18	13 | 13 18 | 13	jmdict
平民	20 25	23	20 25 | 20 25 | 20 23	jmdict
平泳ぎ	15	33	15 | 33 | 15	jmdict
平準	13	19	13 | 19 | 13	jmdict
平行	13 18	17	13 18 | 13 18 | 17 18	jmdict
平行線	18	17	18 | 18 | 17	jmdict
平衡	13	18	13 | 13 18 | 13	jmdict
平謝り	35	31	35 | 35 | 31 35	jmdict
平野	17 47	50	17 50 | 17 47 | 17 47	jmdict
平面	18	17	17 18 | 18 | 18	jmdict
平面図	32	18	32 | 32 | 18 32	jmdict
年下	20	19 21	20 | 19 20 | 20 21	corpus
年中無休	16	33	16 | 33 | 16	jmdict
年会	35	37	35 | 37 | 35	jmdict
年功	33	14 34	33 34 | 33 | 14 33	jmdict
年功序列	33	36	33 | 33 | 33 36	jmdict
年寄り	20	24	20 | 20 24 | 20	jmdict
年少	20	16 19	19 20 | 16 | 20	jmdict
年老	57	16	16 57 | 57 | 57	jmdict
年表	16 32	31 33	16 32 | 31 33 | 16 32	corpus
年譜	31 33	16	31 33 | 31 | 16 33	jmdict
年賀	33	16 31 35	16 35 | 31 33 | 33	jmdict
年賀状	31	40	31 | 31 | 31 40	jmdict
年輪	54	18	18 54 | 54 | 54	jmdict
