word	kept	dropped	passes	tier
救急箱	45	40	45 | 40 | 45	jmdict
救済	15	35	35 | 15 | 15	jmdict
救護	15	35	15 35 | 15 | 15	jmdict
敗	10	13	10 | 13 | 10	corpus
敗北	13	10	13 | 10 | 13	jmdict
敗戦	33	10 13	33 | 13 | 10 33	jmdict
敗訴	10	34	34 | 10 | 10	jmdict
教	33	31	31 | 33 | 33	corpus
教え	30	31	30 | 30 31 | 30	corpus
教え子	24	22	22 | 24 | 24	jmdict
教主	24	25	24 | 24 | 24 25	jmdict
教会	27 44	33	27 44 | 44 | 27 33 44	jmdict
教則本	32	40	32 40 | 32 | 32	jmdict
教唆	31	30	30 | 31 | 31	jmdict
教壇	44	40	44 | 44 | 40	jmdict
教養	33	30	33 | 30 33 | 33	jmdict
散らし	40	15 31	40 | 15 40 | 31 40	jmdict
散弾	40	45	40 | 40 45 | 40	jmdict
散髪	15	33	15 | 33 | 15	jmdict
敬老	33	35	33 | 33 | 35	jmdict
数人	19	20	19 | 19 20 | 19	corpus
数億年	16	19	16 | 16 19 | 16	jmdict
数分	16	19	16 19 | 16 | 16	jmdict
数学	30	33	33 | 30 | 30	corpus
数寄	30	33	33 | 30 | 30	corpus
数時間	16	19	16 | 16 | 16 19	jmdict
数珠つなぎ	15	18	15 | 15 | 18	corpus
整体	56	30	30 | 56 | 56	jmdict
整列	15	18	15 | 15 | 15 18	jmdict
整合	13	10	13 | 10 | 13	corpus
整地	47	15	47 | 15 47 | 47	jmdict
整形	15	56	15 | 15 | 15 56	corpus
整形外科	38	27	27 | 38 | 38	jmdict
整理	15	30	15 | 15 | 15 30	corpus
整髪	15	56	15 56 | 15 | 15	jmdict
敵陣	17	22	17 22 | 17 | 17	jmdict
敷地	47	17	47 | 47 | 17 47	jmdict
敷居	19 44	30	19 44 | 30 44 | 19 44	corpus
敷石	40	41	41 | 40 | 40	jmdict
文中	17	31	17 | 17 | 17 31	jmdict
文人	24	32	24 32 | 24 | 24	jmdict
文体	32	18	32 | 18 32 | 32	jmdict
文具	40	45	45 | 40 | 40	jmdict
文化勲章	40	33	40 | 33 | 40	jmdict
文化映画	32	33	32 | 32 | 32 33	jmdict
文博	33	24	24 | 33 | 33	jmdict
文句	31	30	31 | 30 31 | 31	corpus
文字コード	31	18	31 | 18 31 | 31	corpus
文庫	40	32	40 | 40 | 32 40	jmdict
文書	31 40	32	31 40 | 32 | 31 40	corpus
文様	18	32	18 | 18 32 | 18	jmdict
文武	33	32	33 | 32 | 33	jmdict
文治	36	33	33 | 36 | 36	jmdict
文献	32	40	32 | 32 | 32 40	jmdict
文理	33	11	33 | 33 | 11	jmdict
文相	25	24	25 | 24 25 | 25	corpus
文筆	32	31	32 | 32 | 31 32	jmdict
文系	11	33	11 | 11 | 33	jmdict
文脈	30	13	30 | 13 | 30	corpus
文豪	24	32	24 32 | 24 | 24	jmdict
料亭	44	38	38 44 | 44 | 44	jmdict
料理	43	15	43 | 15 43 | 43	jmdict
料理屋	38	44	38 | 38 | 38 44	jmdict
斜陽	13 50	15 52	13 50 | 13 52 | 15 50	jmdict
断り	35	31	35 | 35 | 31	jmdict
断交	36	35	36 | 35 | 36	jmdict
断念	15	30	15 | 30 | 15	corpus
断末魔	57	13	57 | 13 57 | 57	jmdict
断罪	36	30 35	36 | 30 35 | 36	jmdict
新人	24	20	20 | 24 | 24	jmdict
新体	18	32	18 32 | 18 | 18	jmdict
新入	24	15	15 | 24 | 24	jmdict
新制		13 27 33 36	33 | 13 36 | 27	jmdict
新品	40	13	40 | 13 40 | 40	jmdict
新型	11	18	11 | 11 | 11 18	corpus
新婦	20	21	20 | 21 | 20	jmdict
新手	11	24 30	24 30 | 11 | 11	corpus
新旧	13	16	13 | 13 | 16	jmdict
新星	52	20	52 | 20 52 | 52	jmdict
新法	34	36	34 | 34 | 36	jmdict
新派	32	11	32 | 32 | 11 32	jmdict
新生	15	57	15 57 | 15 | 15	jmdict
新生児	20	57	20 | 20 | 20 57	jmdict
新発売	37	15	15 37 | 37 | 37	jmdict
新種	11	53	11 | 11 53 | 11	corpus
新聞	31 40	32	31 40 | 31 32 40 | 31 40	corpus
新聞紙	40	41	40 | 40 | 40 41	jmdict
新著	32	40	32 | 32 40 | 32	jmdict
新調	37	15	37 | 15 | 37	jmdict
新進	13	24	13 | 13 | 24	jmdict
新開	47	15	47 | 47 | 15	jmdict
方	17 20 30	22	17 20 30 | 17 20 22 30 | 17 20 30	corpus
方々	20	17	17 20 | 20 | 20	jmdict
方向音痴	30	17	17 30 | 30 | 30	jmdict
施	37	35	37 | 35 | 37	corpus
施し	37	35	37 | 37 | 35	corpus
施策	36	30	30 | 36 | 36	corpus
施行	36	15	36 | 36 | 15 36	corpus
施設	44	27	44 | 44 | 27 44	corpus
旁	17	18	17 18 | 17 | 17	jmdict
旅	15	33	33 | 15 | 15	corpus
旅人	20	24	20 | 24 | 20	jmdict
旅客	20	22	20 | 22 | 20	corpus
旅程	16	17	16 17 | 16 | 16	jmdict
旅行券	40	37	40 | 37 | 40	jmdict
旅行者	20	24	20 | 20 | 24	corpus
族	23	21	21 23 | 23 | 23	corpus
旗本	25	24	24 25 | 25 | 25	jmdict
旗色	13	18	13 18 | 13 | 13	jmdict
既婚	13	20	13 | 20 | 13	jmdict
既往症	56	57	57 | 56 | 56	jmdict
既製	40	18	18 | 40 | 40	jmdict
日の丸	40	33	40 | 33 40 | 40	jmdict
日中	16	26	16 | 16 | 16 26	corpus
日傘	45	42	42 | 45 | 45	jmdict
日光浴	33	50	33 | 33 | 33 50	jmdict
日出	50	16	50 | 50 | 16 50	corpus
日勤	16	38	16 | 38 | 16	jmdict
日参	15 35	16	15 35 | 15 | 16 35	jmdict
日向	17	26	17 | 17 26 | 17	jmdict
日和	50	13	13 50 | 50 | 50	corpus
日報	31	32	31 32 | 31 | 31	corpus
日帰り	16	15	16 | 16 | 15 16	jmdict
日常	33	16	33 | 16 33 | 33	corpus
日暮れ	16	50	16 | 16 | 16 50	jmdict
日月	52	16	52 | 52 | 16 52	jmdict
日本中	26	17	26 | 26 | 17 26	jmdict
日本企業	27	26	27 | 27 | 26 27	jmdict
日本刀	45	40	45 | 45 | 40	jmdict
日本初	16	19	19 | 16 | 16	jmdict
日本国民	20 26	23	23 | 20 26 | 20 26	jmdict
日本式	18	33	18 | 18 33 | 18	jmdict
日本海	50	26	50 | 50 | 26 50	jmdict
日本製	40	38	40 | 40 | 38	jmdict
日産	19	27 38	19 | 19 27 | 38	jmdict
日用	33	40	33 | 33 40 | 33	jmdict
日直	24	34	24 34 | 24 | 24	jmdict
日計	19	16	16 19 | 19 | 19	jmdict
日記	32	40	32 | 32 | 32 40	jmdict
日記帳	40	32	40 | 32 40 | 40	jmdict
日誌	32	40	32 | 32 | 32 40	jmdict
日録	32	31	32 | 32 | 31 32	jmdict
日食	52	50	52 | 50 | 52	jmdict
旦那	21	24 25	21 24 | 21 25 | 21	jmdict
旧来	16	13	16 | 16 | 13	corpus
旧跡	33	17	33 | 33 | 17 33	jmdict
早咲き	15 16	54	15 16 54 | 15 | 16	jmdict
早婚	33	21	33 | 33 | 21 33	jmdict
早寝	16	33	16 | 33 | 16	jmdict
早引け	15	16	15 | 15 | 15 16	jmdict
早慶戦		10 33 35	35 | 10 | 33	jmdict
早熟	13	16	13 | 13 | 13 16	jmdict
早計	30	13	30 | 13 | 30	jmdict
早起き	16	15	15 16 | 16 | 16	jmdict
早退	15	16	15 16 | 15 | 15	jmdict
旬報	16 31	32	16 31 | 16 31 | 16 32	jmdict
昇給	37	15	37 | 15 37 | 37	jmdict
昇華	15 30	50 51	15 30 50 | 15 51 | 15 30	jmdict
明	46	13	13 | 46 | 46	corpus
明星	52	20 24	52 | 24 52 | 20 52	jmdict
明暗	13	50	50 | 13 | 13	jmdict
明朝	16 33	18 32	16 32 33 | 16 | 16 18 33	jmdict
明解	13	30	30 | 13 | 13	jmdict
昏睡	57	56	57 | 56 | 57	jmdict
易	30	33	33 | 30 | 30	corpus
昔風	18	13	18 | 13 | 18	jmdict
星	52	20	52 | 20 52 | 52	corpus
星条旗	40	33	40 | 33 40 | 40	jmdict
春分	16 50	52	16 50 | 16 52 | 16 50	jmdict
春場所	33	16	33 | 16 33 | 33	jmdict
春秋	16	33	16 33 | 16 | 16	jmdict
春陽	50	16	50 | 16 50 | 50	jmdict
是非	13	10	13 | 10 | 13	corpus
昼寝	57	33	33 | 57 | 57	jmdict
時代	16	33	16 | 16 | 16 33	corpus
時価	37	13	13 37 | 37 | 37	jmdict
時刻表	16	31 40	16 31 | 16 | 16 40	jmdict
時効	34	16	16 34 | 34 | 34	corpus
時勢	13	16	13 | 13 | 13 16	jmdict
時報	16	31	16 | 16 | 31	jmdict
時宜	16	13	13 16 | 16 | 16	jmdict
時流	13	16	13 16 | 13 | 13	jmdict
時節柄	16	13	16 | 16 | 13 16	jmdict
時間稼ぎ	30	16	30 | 30 | 16 30	corpus
時限爆弾	45	13	45 | 13 45 | 45	corpus
普賢	33	20	33 | 20 | 33	jmdict
景	17	50	50 | 17 | 17	corpus
景色	17	18 50	17 18 | 50 | 17	jmdict
景観	18	17 50	50 | 17 18 | 18	jmdict
暇つぶし	30	33	30 | 30 | 33	jmdict
暖地	17	26	26 | 17 | 17	jmdict
暖房	45	15	15 45 | 45 | 45	jmdict
暗号学	30	33	33 | 30 | 30	corpus
暗夜	16	50	16 | 16 | 16 50	jmdict
暗礁	50	51	50 | 51 | 50	jmdict
暗闘	14	35	14 | 35 | 14	jmdict
暗雲	13 52	50	13 50 | 13 52 | 13 52	jmdict
暗黒	50	13	50 | 50 | 13 50	jmdict
暦	16	40	16 | 16 40 | 16	jmdict
暴動	10	26 36	10 | 26 36 | 10	jmdict
暴君	25	24 36	25 | 25 | 24 36	jmdict
暴徒	20	24	24 | 20 | 20	jmdict
暴挙	10	13 15	15 | 10 | 10 13	jmdict
暴漢	24	20	24 | 24 | 20	jmdict
暴発	15	50	15 | 15 | 15 50	jmdict
暴落	15	37	15 | 15 | 15 37	jmdict
暴行	35	15	15 | 35 | 35	corpus
暴論	31	30	31 | 30 31 | 31	jmdict
暴食	30	43	30 | 43 | 30	jmdict
暴飲	15	43	15 | 15 | 43	jmdict
暴騰	15	37	15 37 | 15 | 15	jmdict
曖昧さ	13	10	13 | 13 | 10	corpus
曰く	10 31	13	10 31 | 10 31 | 13	jmdict
曲折	13	15 18	15 | 13 18 | 13	jmdict
書	32	31 40	32 | 31 32 | 32 40	corpus
書き	31	32	32 | 31 | 31	corpus
書き入れ	31	37	31 | 31 37 | 31	jmdict
書き出し	31	15 32	15 31 | 31 | 32	corpus
書き手	24	32	24 | 24 | 24 32	jmdict
書付	40	31	40 | 31 40 | 40	corpus
書体	18	32	18 32 | 18 | 18	jmdict
書家	24	32	24 32 | 24 | 24	jmdict
書店	38 44	27	38 44 | 27 44 | 38	jmdict
書林	38	27	38 | 27 | 38	jmdict
書架	45	40	45 | 45 | 40	jmdict
書棚	40	45	40 | 40 | 45	jmdict
書留	31	40	31 | 31 40 | 31	jmdict
書簡	31 40	32	31 32 | 31 40 | 31 40	corpus
書誌学	32	33	32 | 33 | 32	jmdict
書道	32	33	32 33 | 32 | 32	jmdict
書類	40	31	40 | 40 | 31 40	corpus
書類送検	36	15	15 | 36 | 36	jmdict
替え玉	43	20 22 24	22 43 | 20 43 | 24	jmdict
最上位	19	13	13 19 | 19 | 19	corpus
最下	19	17	19 | 19 | 17	jmdict
最中	16	43	16 43 | 16 | 16	corpus
最低	19	13	13 19 | 19 | 19	corpus
最優遇	13	35	13 | 35 | 13	jmdict
最先端	13	17	13 | 13 17 | 13	corpus
最右翼	36	13	36 | 36 | 13 36	jmdict
最小化	15	19	15 19 | 15 | 15	corpus
最後	16	15	16 | 16 | 15 16	corpus
最期	16 57	15	15 57 | 16 57 | 16	jmdict
最終段階	16	15	16 | 15 16 | 16	corpus
最適化	15	30	15 | 15 30 | 15	corpus
最高峰	13 17	50	13 50 | 13 17 | 13 17	jmdict
月下	52	17	17 | 52 | 52	corpus
月収	37	16	16 37 | 37 | 37	jmdict
月報	31 32	40	31 32 | 31 40 | 32	corpus
月桂冠	40	42	40 | 42 | 40	jmdict
月産	19	38	19 | 19 38 | 19	jmdict
月経	56	57	57 | 56 | 56	jmdict
月面	52	17	17 52 | 52 | 52	jmdict
月額	19	37	19 | 19 | 19 37	corpus
月食	52	50	52 | 52 | 50 52	jmdict
有力	13	14	14 | 13 | 13	jmdict
有料道路	17	44	17 | 17 | 44	corpus
有権者	24	34	24 | 24 | 24 34	jmdict
有機化学	33	30	30 | 33 | 33	jmdict
有給	34	16	34 | 16 34 | 34	jmdict
有線	45	30	30 | 45 | 45	corpus
有罪判決	34	36	36 | 34 | 34	corpus
有職		24 33 38	33 | 24 | 38	jmdict
服務	34	38	34 | 34 | 38	jmdict
服役	34	36	34 | 34 | 36	jmdict
服従	36	34	34 | 36 | 36	jmdict
服薬	57	15 56	57 | 56 | 15 57	jmdict
朗詠	32	31	32 | 32 | 31 32	jmdict
朗読	31	32	31 | 31 | 31 32	jmdict
朝刊	32	40	32 | 32 | 32 40	jmdict
朝寝坊	20	15 33	15 20 | 33 | 20	jmdict
朝市	37	38	37 | 38 | 37	jmdict
朝帰り	15	16	16 | 15 | 15	jmdict
朝焼け	50	16	16 50 | 50 | 50	jmdict
朝駆け	15 16	35	15 16 | 15 16 35 | 15 16	jmdict
朝鮮半島	26	17	17 26 | 26 | 26	jmdict
木の実	54	43	43 54 | 54 | 54	jmdict
木場	47	17	47 | 17 47 | 47	jmdict
木管	45	41	41 45 | 45 | 45	jmdict
木綿	41 42	54	41 42 54 | 41 | 41 42	jmdict
木造	44	41	44 | 44 | 41 44	jmdict
木馬	40 45	10	40 | 10 40 45 | 40 45	corpus
未	16	55	16 | 55 | 16	corpus
未了	15	13	15 | 15 | 13	jmdict
未亡人	21	20	20 | 21 | 21	jmdict
未婚	13	21	13 | 21 | 13	jmdict
未発	13	15	13 | 13 | 15	jmdict
未知	10	13	10 | 10 13 | 10	corpus
未知数	19	10 13	10 19 | 19 | 13 19	jmdict
未確認	10	13	13 | 10 | 10	corpus
未納	37	34	34 37 | 37 | 37	jmdict
未遂	15	10	15 | 10 | 15	corpus
末広	18	40 45	45 | 18 40 | 18	jmdict
本会議	27	35	27 | 27 | 35	jmdict
本位	13 30	37	13 | 30 | 13 30 37	jmdict
本体	40	18	40 | 40 | 18 40	corpus
本元		12 15 17	12 | 15 | 17	jmdict
本則	34	10	34 | 10 | 34	jmdict
本務	34	38	34 | 34 38 | 34	corpus
本名	20	31	20 | 20 31 | 20	jmdict
本因坊	24	32 33	24 32 | 33 | 24	jmdict
本場	17	13	13 17 | 17 | 17	jmdict
本塁	17	40	17 40 | 17 | 17	jmdict
本塁打		10 15 33	15 | 33 | 10	jmdict
本尊	40	33	40 | 40 | 33 40	jmdict
本局	27	44	27 44 | 27 | 27	jmdict
本屋	24 44	38	24 44 | 24 44 | 38 44	jmdict
本山	27	44	44 | 27 | 27	jmdict
本文	31	32	31 32 | 31 | 31	corpus
本旨	10	30	10 30 | 10 | 10	jmdict
本欄	32	31	32 | 31 | 32	jmdict
本決まり	10	30	10 | 30 | 10	jmdict
本流	13 50	15	13 50 | 13 50 | 13 15	jmdict
本物	10	13 40	13 | 10 | 10 40	corpus
本社	27	44	27 | 27 44 | 27	jmdict
本科	33	11	11 | 33 | 33	jmdict
本筋	10	17 30	10 | 10 17 | 30	jmdict
本箱	40	45	40 | 40 | 45	jmdict
本紙	32	40	32 | 32 | 32 40	jmdict
本義	10 31	30	31 | 10 31 | 10 30	jmdict
本職	24	38	24 | 24 | 24 38	jmdict
本舗	38	44	38 44 | 38 | 38	jmdict
本舞台	32	44	32 | 32 | 44	jmdict
本船	40	45	45 | 40 | 40	jmdict
本草	54	33	33 54 | 54 | 54	jmdict
本誌	32	40	32 40 | 32 | 32	jmdict
朱	18	41 51	18 41 | 18 | 51	jmdict
机	45	40	40 | 45 | 45	jmdict
杏林	38	54	54 | 38 | 38	jmdict
材料	10 41	30	30 41 | 10 41 | 10 41	corpus
村議会	27	36	27 | 27 | 27 36	jmdict
村長	24	36	24 36 | 24 | 24	jmdict
束縛	34	15	15 34 | 34 | 34	jmdict
条	10	34	10 | 10 | 34	corpus
条件	10	13	10 | 10 | 13	corpus
条件付き	10	13	10 | 13 | 10	jmdict
条件反射	56	30	56 | 56 | 30 56	jmdict
条件闘争	35	34	35 | 35 | 34	jmdict
条例	36	34	34 | 36 | 36	jmdict
来世	26	16	16 | 26 | 26	jmdict
来場	15	17	15 17 | 15 | 15	jmdict
来訪	35	15	35 | 35 | 15	jmdict
杭	40	41	40 | 41 | 40	jmdict
杯	19 40	45	19 40 | 19 40 | 45	jmdict
東進	15	17	15 17 | 15 | 15	jmdict
東部	17	26	17 | 17 26 | 17	corpus
松竹梅	11 54	13 33	11 13 | 33 54 | 11 54	jmdict
板	41	40	41 | 41 | 40 41	corpus
板張り	44	41	44 | 44 | 41 44	jmdict
枕詞	31	32	31 | 32 | 31	jmdict
林学	33	30	30 | 33 | 33	jmdict
枚挙	31	19	31 | 31 | 19	jmdict
果	10	43	10 | 10 | 10 43	corpus
果断	13	30	13 | 30 | 13	jmdict
果物	43	54	43 | 43 54 | 43	corpus
枝葉	54	10	54 | 10 54 | 54	jmdict
枝豆	43	54	43 54 | 43 | 43	jmdict
枯死	57	54	57 | 54 57 | 57	jmdict
架線	41	45	41 | 41 | 45	jmdict
柄	18 45	13 30	18 45 | 18 30 45 | 13 18 45	corpus
柏木	54	20	54 | 54 | 20 54	jmdict
柑橘類	43	54	43 | 43 54 | 43	jmdict
染まり具合	19	13	19 | 13 19 | 19	jmdict
染み	51	18	51 | 51 | 18	corpus
染色体	56	53	56 | 53 | 56	jmdict
柔軟	13	18 30	13 18 30 | 13 | 13	jmdict
柔軟体操	33	15	15 | 33 | 33	jmdict
査問	35	31	31 | 35 | 35	jmdict
柾	41	54	41 54 | 41 | 41	jmdict
栄養	43	57	57 | 43 | 43	jmdict
栄養失調	57	56	57 | 57 | 56	jmdict
栄養学	30	33	30 | 33 | 30	jmdict
栄養素	51	43	51 | 43 51 | 51	jmdict
校歌	32	33	32 | 32 33 | 32	jmdict
校訓	33	31	33 | 33 | 31	jmdict
株	37 54	11	37 54 | 37 54 | 11 37 54	corpus
株式会社	27	38	27 38 | 27 | 27	jmdict
核	51	13 17	13 51 | 17 51 | 51	corpus
核心	10	13	10 | 13 | 10	corpus
根っこ	54	30	30 54 | 54 | 54	jmdict
根回し	30	35	35 | 30 | 30	jmdict
根城	17	44	17 | 17 44 | 17	jmdict
根幹	13	18	13 | 18 | 13	corpus
根本	30	17	30 | 30 | 17 30	corpus
根源	15	13	13 | 15 | 15	jmdict
根負け	30	15	15 | 30 | 30	jmdict
格	13	18 31	13 | 13 18 31 | 13	corpus
格上げ	15	13	15 | 15 | 13 15	jmdict
格付け	13	37	13 37 | 13 | 13	corpus
格別	13	19	13 | 13 | 19	jmdict
格安航空券	40	37	40 | 40 | 37 40	jmdict
格闘	35	15	15 | 35 | 35	jmdict
桁	19	44	19 | 19 44 | 19	corpus
案内	31	17	17 31 | 31 | 31	corpus
案内書	31 40	32	31 40 | 31 40 | 32 40	jmdict
案分	19	15	15 | 19 | 19	jmdict
桑原	20	47	47 | 20 | 20	jmdict
桜ん坊	43	54	43 | 43 54 | 43	jmdict
桟橋	44	17	44 | 44 | 17 44	jmdict
梅雨明け	16	15 50	15 16 | 16 50 | 16	jmdict
梗塞	57	15	57 | 15 | 57	jmdict
棋界	33	32	33 | 33 | 32	jmdict
棒引き	15	37	15 | 15 | 37	jmdict
棒高跳び	33	15	15 | 33 | 33	jmdict
棟	44	19	19 44 | 44 | 44	jmdict
森	54	50	54 | 54 | 50	jmdict
森林	54	50	50 54 | 54 | 54	jmdict
椅子	40	45	40 | 40 | 45	jmdict
植え込み	54	47	54 | 47 | 54	jmdict
植林	47	15	47 | 15 47 | 47	jmdict
植栽	15 54	47	15 54 | 47 54 | 15 54	jmdict
植民	15 26	36	15 26 | 26 | 15 36	jmdict
植物園	47	27	27 47 | 47 | 47	jmdict
植物油	43 51	41	43 51 | 43 51 | 41 43	jmdict
検便	56	15	56 | 15 56 | 56	jmdict
検分	30	15	30 | 15 | 30	jmdict
検察	27	36	27 | 27 | 27 36	corpus
検察庁	27	36	27 | 27 36 | 27	corpus
検挙	36	15	36 | 36 | 15 36	jmdict
検査	15	30	30 | 15 | 15	corpus
検疫所	27	44	27 | 27 44 | 27	jmdict
検索	15	30	15 | 15 | 30	corpus
検視	30	15 56	30 | 15 56 | 30	jmdict
検診	15	33	15 | 33 | 15	jmdict
検針	38	15	38 | 15 | 38	jmdict
極	19	17	19 | 17 19 | 19	corpus
極刑	34	36	36 | 34 | 34	jmdict
極寒	50	13	13 50 | 50 | 50	jmdict
極楽		17 26 33	17 | 33 | 26	jmdict
極細	19	18	19 | 19 | 18	jmdict
極貧	13	19	13 19 | 13 | 13	jmdict
楷書	32	18	18 32 | 32 | 32	jmdict
楽	13 30	32	13 30 | 30 32 | 13 30	corpus
楽壇	32	26	26 32 | 32 | 32	jmdict
楽天	27 30	13	27 30 | 27 30 | 13 27	corpus
楽譜	32	40	32 | 32 | 32 40	corpus
楽隊	32	24	32 | 32 | 24	jmdict
概	13	18	13 | 18 | 13	corpus
概略	10	30	10 | 30 | 10	jmdict
概算	19	30	19 | 19 30 | 19	jmdict
概観	30	18	18 | 30 | 30	jmdict
構文	31	18	18 31 | 31 | 31	corpus
構造物	44	40	40 | 44 | 44	jmdict
様子	13	18	13 | 13 18 | 13	corpus
様式	18	33	18 33 | 18 | 18	corpus
樋	45	44	44 | 45 | 45	jmdict
標	40	10 18	18 | 10 40 | 40	corpus
標章	18	40	18 | 18 | 40	jmdict
模倣	15	30	30 | 15 | 15	corpus
模擬試験	33	10	10 | 33 | 33	jmdict
模範	11	13	11 | 11 | 11 13	jmdict
模造	18	15	18 | 15 | 18	jmdict
権威	36	14	36 | 36 | 14	corpus
横	17	18	17 | 17 18 | 17	corpus
横付け	15	17	15 | 15 17 | 15	jmdict
横取り	37	15	37 | 15 | 37	corpus
横断歩道	44	17	17 | 44 | 44	jmdict
横書き	31	18 32	18 31 | 32 | 31	jmdict
横流し	37	15	37 | 15 37 | 37	jmdict
横着	30	13	30 | 30 | 13	jmdict
横行	13	12	13 | 12 | 13	corpus
横車	30	14 45	30 45 | 14 30 | 30	jmdict
横軸	17	18	17 | 18 | 17	jmdict
樹液	51	54	51 | 54 | 51	jmdict
樹脂加工	15 41	38	15 41 | 15 38 | 15 41	jmdict
樹齢	16	54	16 54 | 16 | 16	jmdict
橋渡し	35	15	35 | 35 | 15 35	corpus
機	45	13 15	13 45 | 45 | 15 45	corpus
機会	13	16	13 | 16 | 13	corpus
機先	15	14	15 | 14 | 15	jmdict
機械化	15	38	15 | 15 38 | 15	jmdict
機構		13 18 27 45	18 27 | 13 | 45	corpus
機種	11	45	11 | 11 45 | 11	corpus
機織り	15 24	38	15 24 | 38 | 15 24	jmdict
機能不全	13	15	13 15 | 13 | 13	corpus
機軸	30	18 45	30 | 18 | 30 45	jmdict
機運	13	14	13 | 13 | 14	jmdict
機関紙	32	31 40	32 40 | 32 | 31 32	jmdict
檸檬	43	54	43 54 | 43 | 43	jmdict
檻		40 44 45	44 | 40 | 45	jmdict
欄干	44	40	44 | 40 | 44	jmdict
欠	13	12	13 | 12 13 | 13	corpus
欠け		12 13 18 19	13 | 19 | 12 18	corpus
欠乏	13	19	13 | 19 | 13	jmdict
欠伸	56	57	56 57 | 56 | 56	jmdict
欠勤	38	15	38 | 15 | 38	jmdict
欠員		13 19 24	13 | 24 | 19	jmdict
欠場	15	13	15 | 15 | 13	jmdict
欠損	13	15 19	13 | 15 19 | 13	jmdict
欠落	15	13	15 | 15 | 13	corpus
次々	16	15	16 | 16 | 15	jmdict
次元	19	17	19 | 17 19 | 19	jmdict
次官	24	25	24 | 24 | 25	corpus
次席	24	13 25	13 24 | 24 | 25	jmdict
次第	30	13 18	13 30 | 30 | 18	corpus
欧風	18	33	18 33 | 18 | 18	jmdict
欺き	30	10	30 | 10 30 | 30	corpus
歌会	32	35	32 35 | 32 | 32	jmdict
歌壇	32	33	32 33 | 32 | 32	jmdict
歌心	32	30	32 | 30 32 | 32	jmdict
歌留多	33 40	45	33 40 | 33 45 | 40	jmdict
歓楽街	17	26	17 26 | 17 | 17	jmdict
歓談	35	31	31 35 | 35 | 35	jmdict
止まり	15	19	15 | 15 | 15 19	jmdict
正しさ	10	13	10 | 13 | 10	corpus
正体	13	10	13 | 10 | 13	corpus
正反対	13	18	13 | 18 | 13	corpus
正当性	13	10	13 | 10 13 | 13	corpus
正念場	13	16	13 | 13 | 16	jmdict
正本	40	31	40 | 40 | 31 40	corpus
正気	30	13	30 | 13 30 | 30	jmdict
正用	31	30	31 | 30 | 31	corpus
正確	13	10	13 | 13 | 10 13	corpus
正答	10	31	10 | 10 31 | 10	corpus
正統派	11	18	11 | 11 18 | 11	jmdict
正視	30 56	15	56 | 15 30 | 30 56	jmdict
正論	10	31	10 31 | 10 | 10	jmdict
武勇		13 14 30	13 | 30 | 14	jmdict
武器	45	40	45 | 45 | 40	corpus
武家	24	25	24 | 24 | 25	jmdict
武装	40	13 14 15	14 | 15 40 | 13 40	corpus
歩み寄り	35	15	15 35 | 35 | 35	jmdict
歩留まり	19	38	19 38 | 19 | 19	jmdict
歩行者	20	24	20 | 20 | 24	jmdict
歩道	17	44	17 | 17 44 | 17	jmdict
歯ごたえ		13 43 56	56 | 13 | 43	jmdict
歯並び	56	18	18 56 | 56 | 56	jmdict
歯切れ	13	15 31	13 31 | 13 15 | 13	jmdict
歯止め	30	15 45	15 45 | 30 | 30	jmdict
歯磨き	15 40	56	15 40 | 15 40 | 56	jmdict
歳	16	19	19 | 16 | 16	corpus
歳暮	16 40	35	16 35 | 16 40 | 16 40	jmdict
歴戦	13	33	13 | 13 | 33	jmdict
死亡	57	15	57 | 57 | 15 57	jmdict
死亡者	20	57	20 | 20 | 20 57	jmdict
死人	20	57	20 | 20 57 | 20	jmdict
死因	57	10	10 57 | 57 | 57	jmdict
死守	15	14	15 | 15 | 14	jmdict
死期	16	57	16 | 16 57 | 16	jmdict
死海	50	17	17 50 | 50 | 50	jmdict
死滅	57	15	57 | 57 | 15 57	jmdict
死線	57	13 17	13 57 | 17 57 | 57	jmdict
死角	17	13 30	13 17 | 17 | 17 30	corpus
死闘	14	15	14 | 15 | 14	jmdict
死骸	56	57	57 | 56 | 56	jmdict
残塁	10	19	10 | 19 | 10	jmdict
残留	15	13	15 | 15 | 13 15	corpus
殴り合い	35	15	35 | 35 | 15 35	jmdict
段	19	15	19 | 19 | 15 19	corpus
段々	18	15 19	18 | 15 18 | 19	jmdict
段ボール	41	40	41 | 41 | 40 41	jmdict
段落	32	31	31 32 | 32 | 32	jmdict
段階		15 16 19	16 | 19 | 15	corpus
殺	15	57	15 | 15 | 15 57	corpus
殺人	15	57	15 | 15 | 57	jmdict
殻	51	40	51 | 40 | 51	jmdict
毀損	15	13	15 | 15 | 13 15	corpus
母性愛	30	21	21 30 | 30 | 30	jmdict
母校	27	33	27 | 27 | 27 33	jmdict
母艦	45	40	45 | 45 | 40	jmdict
毎分	16	19	16 19 | 16 | 16	jmdict
比叡山	17	50	17 | 17 | 50	jmdict
比喩	31	30 32	31 | 30 | 31 32	jmdict
毛	56	55	56 | 56 | 55 56	jmdict
毛並み	56	18	56 | 56 | 18	jmdict
氏子	24	33	24 33 | 24 | 24	jmdict
民具	40	45	45 | 40 | 40	jmdict
民情	13	26	13 26 | 13 | 13	corpus
民意	30	36	30 | 30 | 30 36	jmdict
